d18O (permil),year (AD),depth (cm)
-8.47,1997,NA
-9.19,1993,NA
-9.3,1992,NA
-8.89,1990,NA
-8.7,1989,NA
-9,1985,NA
-9.32,1981,NA
-9.16,1979,NA
-9.13,1977,NA
-9.54,1973,NA
-9.86,1972,NA
-9.89,1970,NA
-9.88,1969,NA
-9.76,1967,NA
-9.28,1966,NA
-9.17,1965,NA
-8.56,1960,NA
-8.19,1955,NA
-8.04,1950,NA
-7.85,1945,NA
-8,1941,NA
-8.39,1939,NA
-9.08,1938,NA
-9.58,1937,NA
-9.6,1936,NA
-9.29,1935,NA
-9.23,1934,NA
-9.19,1928,NA
-9.18,1922,NA
-8.85,1917,NA
-8.67,1916,NA
-9,1914,NA
-9.33,1910,NA
-9.49,1905,NA
-8.88,1904,NA
-8.45,1903,NA
-8.11,1902,NA
-8.14,1901,NA
-8.09,1895,NA
-8.05,1890,NA
-8.33,1877,NA
-8.84,1874,NA
-9.18,1871,NA
-9.1,1867,NA
-9.15,1864,NA
-9.04,1860,NA
-8.91,1857,NA
-8.77,1854,NA
-8.77,1850,NA
-9.13,1847,NA
-9.7,1843,NA
-9.96,1840,NA
-10.26,1837,NA
-10.13,1833,NA
-9.99,1830,NA
-9.98,1827,NA
-9.39,1823,NA
-9.09,1820,NA
-9.04,1816,NA
-8.96,1813,NA
-8.75,1810,NA
-8.88,1806,NA
-8.99,1803,NA
-8.98,1800,NA
-9.3,1796,NA
-9.35,1793,NA
-9.55,1789,NA
-9.33,1786,NA
-9.39,1783,NA
-9.49,1779,NA
-9.32,1776,NA
-9.52,1773,NA
-9.41,1769,NA
-9.41,1766,NA
-9.33,1763,NA
-9.46,1759,NA
-9.33,1756,NA
-9.36,1752,NA
-9.54,1749,NA
-9.66,1746,NA
-9.59,1742,NA
-9.67,1739,NA
-9.78,1735,NA
-9.56,1732,NA
-9.4,1725,NA
-9.39,1722,NA
-9.2,1719,NA
-9.22,1715,NA
-9.14,1712,NA
-9.19,1708,NA
-9.07,1705,NA
