d18O (permil),year (AD)
-8.69,854
-8.69,855
-8.76,856
-8.77,857
-8.87,858
-8.98,859
-9.04,860
-8.98,861
-9.03,862
-9.21,863
-9.18,864
-9.04,865
-9,866
-9.13,867
-9,868
-9.2,869
-9.12,870
-9.2,871
-9.23,872
-9.05,873
-8.9,874
-8.77,875
-8.68,876
-8.69,877
-8.6,878
-8.55,879
-8.67,880
-8.62,881
-8.61,882
-8.61,883
-8.55,884
-8.91,885
-8.98,886
-8.91,887
-8.99,888
-9.08,889
-9.14,890
-8.98,891
-8.47,892
-8.63,893
-8.65,894
-8.38,895
-8.37,896
-8.3,897
-8.38,898
-8.38,899
-8.41,900
-8.7,901
-9.03,902
-9.16,903
-9.26,904
-9.22,905
-9.15,906
-9.18,907
-9.07,908
-9.07,909
-9.11,910
-9.1,911
-8.96,912
-8.76,913
-8.7,914
-8.74,915
-8.72,916
-8.65,917
-8.6,918
-8.63,919
-8.86,920
-9.14,921
-9.29,922
-9.26,923
-9.25,924
-9.27,925
-9.23,926
-9.18,927
-9.12,928
-9.16,929
-9.17,930
-9.22,931
-9.33,932
-9.34,933
-9.29,934
-9.36,935
-9.24,936
-9.49,937
-9.41,938
-9.48,939
-9.49,940
-9.49,941
-9.37,942
-9.24,943
-9.14,944
-9.07,945
-9.09,946
-9.02,947
-8.97,948
-8.9,949
-9.12,950
-8.86,951
-9.11,952
-8.8,953
-8.87,954
-8.67,955
-8.7,956
-8.62,957
-8.56,958
-8.55,959
-8.72,960
-8.81,961
-8.84,962
-8.88,963
-8.88,964
-9.02,965
-8.96,966
-8.9,967
-8.88,968
-8.88,969
-8.89,970
-8.78,971
-8.85,972
-8.84,973
-8.92,974
-8.95,975
-9.01,976
-9.1,977
-9.24,978
-9.36,979
-9.33,980
-9.18,981
-9.12,982
-9,983
-8.8,984
-8.97,985
-8.61,986
-8.78,987
-8.61,988
-8.58,989
-8.52,990
-8.49,991
-8.46,992
-8.42,993
-8.36,994
-8.29,995
-8.3,996
-8.32,997
-8.31,998
-8.36,999
-8.34,1000
-8.67,1001
-8.65,1002
-8.67,1003
-8.88,1004
-8.91,1005
-8.75,1006
-8.85,1007
-9.02,1008
-8.97,1009
-8.98,1010
-8.94,1011
-8.88,1012
-8.86,1013
-8.75,1014
-8.59,1015
-8.58,1016
-8.61,1017
-8.76,1018
-8.53,1019
-8.54,1020
-8.47,1021
-8.53,1022
-8.54,1023
-8.65,1024
-8.69,1025
-8.75,1026
-8.91,1027
-9.03,1028
-9.11,1029
-9.26,1030
-9.35,1031
-9.23,1032
-9.08,1033
-9.26,1034
-9.18,1035
-9.2,1036
-9.04,1037
-8.88,1038
-8.79,1039
-8.63,1040
-8.47,1041
-8.44,1042
