year (AD),d18O (permil)
1990.5,-4.62
1989.5,-4.47
1988.5,-4.47
1987.5,-4.45
1986.5,-4.48
1985.5,-4.43
1984.5,-4.53
1983.5,-4.33
1982.5,-4.27
1981.5,-4.3
1980.5,-4.43
1979.5,-4.27
1978.5,-4.41
1977.5,-4.25
1976.5,-4.18
1975.5,-4.21
1974.5,-4.26
1973.5,-4.53
1972.5,-4.31
1971.5,-4.13
1970.5,-4.25
1969.5,-4.29
1968.5,-4.24
1967.5,-4.25
1966.5,-4.25
1965.5,-4.19
1964.5,-4.26
1963.5,-4.18
1962.5,-4.22
1961.5,-4.28
1960.5,-4.22
1959.5,-4.47
1958.5,-4.44
1957.5,-4.34
1956.5,-4.2
1955.5,-4.17
1954.5,-4.4
1953.5,-4.34
1952.5,-4.39
1951.5,-4.43
1950.5,-4.32
1949.5,-4.4
1948.5,-4.39
1947.5,-4.25
1946.5,-4.32
1945.5,-4.36
1944.5,-4.28
1943.5,-4.22
1942.5,-4.26
1941.5,-4.2
1940.5,-4.18
1939.5,-4.05
1938.5,-4.11
1937.5,-4.09
1936.5,-4.18
1935.5,-4.01
1934.5,-4.26
1933.5,-4.07
1932.5,-4.31
1931.5,-4.26
1930.5,-4.18
1929.5,-4.05
1928.5,-4.06
1927.5,-4.2
1926.5,-4.1
1925.5,-3.92
1924.5,-3.98
1923.5,-4.12
1922.5,-4.25
1921.5,-4.19
1920.5,-4.18
1919.5,-4.3
1918.5,-4.45
1917.5,-4.14
1916.5,-4.16
1915.5,-4.26
1914.5,-4.17
1913.5,-4.12
1912.5,-4.05
1911.5,-4.12
1910.5,-4.01
1909.5,-3.88
1908.5,-4.02
1907.5,-4.03
1906.5,-3.93
1905.5,-4.22
1904.5,-3.97
1903.5,-3.93
1902.5,-3.83
1901.5,-4.03
1900.5,-4.16
1899.5,-4.01
1898.5,-3.94
1897.5,-3.93
1896.5,-3.94
1895.5,-4.15
1894.5,-4.26
1893.5,-4.09
1892.5,-4.15
1891.5,-4.14
1890.5,-4.21
1889.5,-4.21
1888.5,-4.3
1887.5,-4.05
1886.5,-4.15
1885.5,-4.24
1884.5,-4.08
1883.5,-4.07
1882.5,-4.18
1881.5,-4.18
1880.5,-4.23
1879.5,-3.98
1878.5,-4.11
1877.5,-4.16
1876.5,-4.26
1875.5,-4.23
1874.5,-4.08
1873.5,-4.17
1872.5,-4.13
1871.5,-4.17
1870.5,-3.94
1869.5,-4
1868.5,-4.05
1867.5,-4.08
1866.5,-4.07
1865.5,-3.97
1864.5,-4.07
1863.5,-3.87
1862.5,-3.97
1861.5,-4
1860.5,-4.05
1859.5,-4.18
1858.5,-4.05
1857.5,-4.03
1856.5,-3.93
1855.5,-4.06
1854.5,-4.01
1853.5,-4
1852.5,-4.15
