year (AD),d18O (permil)
2000.9857,-29.83
2000.95715,-29.16
2000.9286,-29.27
2000.9,-29.32
2000.8714,-28.95
2000.84285,-32.56
2000.8143,-35.99
2000.7857,-31.67
2000.75715,-28.83
2000.7286,-28.56
2000.7,-28.82
2000.6714,-32.13
2000.64285,-32.88
2000.6143,-32.92
2000.5857,-31.26
2000.55715,-37.66
2000.5286,-37.83
2000.5,-36.98
2000.4714,-30.92
2000.44285,-32.21
2000.4143,-32.13
2000.3857,-32.22
2000.35715,-32.24
2000.3286,-34.26
2000.3,-35.26
2000.2714,-34.28
2000.24285,-30.7
2000.2143,-29.89
2000.1857,-29.34
2000.15715,-29.54
2000.1286,-31.17
2000.1,-31.09
2000.0714,-31.26
2000.04285,-31.88
2000.0143,-31.8
1999.98485,-32.61
1999.95455,-32.52
1999.92425,-31
1999.89395,-30.23
1999.86365,-30.61
1999.83335,-28.99
1999.80305,-29.95
1999.77275,-28.08
1999.74245,-31.4
1999.71215,-29.76
1999.68185,-32.37
1999.65155,-30.93
1999.62125,-32.22
1999.59095,-32.8
1999.56065,-34.1
1999.53035,-35.56
1999.5,-36.67
1999.46965,-36.31
1999.43935,-35.59
1999.40905,-35.15
1999.3712,-32.73
1999.3182,-32.1
1999.26515,-33.68
1999.2197,-35.97
1999.17425,-36.25
1999.1212,-34.74
1999.0682,-32.69
1999.02275,-32.01
1998.97795,-32.05
1998.9265,-32.7
1998.875,-32.5
1998.83085,-31.18
1998.78675,-31.47
1998.7353,-32.4
1998.68385,-32.99
1998.6397,-32.43
1998.59555,-31.49
1998.5441,-30.84
1998.49265,-29.38
1998.44855,-26.93
1998.40445,-25.6
1998.35295,-26.2
1998.30145,-28.5
1998.25735,-30.48
1998.21325,-31.59
1998.1618,-32.35
1998.1103,-33.04
1998.0642,-32.51
1998.02535,-30.87
1997.98545,-29.57
1997.9402,-29.17
1997.8934,-32.41
1997.8402,-32.06
1997.78705,-29.86
1997.74275,-28.4
1997.6984,-28.61
1997.6452,-30.37
1997.59205,-32.41
1997.5389,-33.15
1997.4857,-33.02
1997.44135,-32.88
1997.39705,-33.27
1997.3439,-33.08
1997.2907,-32.7
1997.2375,-29.45
1997.1843,-31.17
1997.14,-28.42
1997.0957,-28.49
1997.0425,-28.74
1996.9769,-29.52
1996.89355,-30.6
1996.8049,-31.98
1996.73105,-33.26
1996.6572,-33.54
1996.56855,-32.9
1996.4799,-31.75
1996.3913,-31.37
1996.30265,-31.37
1996.22875,-31.06
1996.1549,-31.39
1996.0663,-30.81
1996.00895,-30.5
1995.93965,-31.91
1995.89035,-30.83
1995.83285,-29.65
1995.77535,-29.27
1995.72605,-29.51
1995.67675,-30.05
1995.6275,-30.64
1995.57,-31.33
1995.5125,-32.53
1995.46325,-34.07
1995.4139500000001,-34.54
1995.35645,-34.43
1995.29895,-33.39
1995.24965,-32.3
1995.20035,-31.08
1995.14285,-30.17
1995.08535,-29.45
1995.03605,-29.18
1994.98265,-29.85
1994.9239,-30.89
1994.8539,-32.64
1994.7839,-33.7
1994.7239,-33.92
1994.6639,-33.81
1994.5939,-33.88
1994.5239,-33.82
1994.4639,-34.52
1994.4039,-34.94
1994.3439,-34.62
1994.2739,-33.88
1994.2039,-33.03
1994.16225,-32.25
1994.12735,-33.09
1994.0692,-33.42
1994.0051,-33.62
1993.9523,-33.82
1993.9051,-33.57
1993.85,-33.19
1993.79485,-33.04
1993.7476,-33.25
1993.7004,-33.75
1993.65315,-34.1
1993.6059,-34.21
1993.5587,-34.11
1993.51145,-33.9
1993.4642,-33.39
1993.41695,-33.05
1993.36185,-32.49
1993.30675,-31.86
1993.2595,-30.97
1993.2123,-29.99
1993.16505,-29.39
1993.1178,-29.4
1993.07055,-29.82
1993.0233,-30.57
1992.9729,-31.42
1992.91935,-32.47
1992.86585,-33.05
1992.8034,-32.96
1992.7409,-33.2
1992.68735,-32.88
1992.63385,-32.73
1992.5803,-32.47
1992.52675,-32.16
1992.47335,-31.63
1992.4201,-31.6
1992.36685,-31.4
1992.31355,-31.23
1992.2514,-31.06
1992.18925,-31.07
1992.136,-30.68
1992.08275,-30.31
1992.02945,-30.12
1991.97915,-30.12
1991.932,-30.39
1991.885,-30.44
1991.838,-30.26
1991.78315,-29.74
1991.7283,-29.72
1991.6813,-29.55
1991.6343,-30.83
1991.5873,-32.33
1991.5403,-33.29
1991.4933,-33.91
1991.4463,-33.75
1991.3993,-33.5
1991.3445,-32.74
1991.2897,-31.43
1991.2427,-30.23
1991.1957,-29.17
1991.1487,-29
1991.1017,-29.24
1991.0547,-29.9
1991.0028,-31.14
1990.93635,-32.39
1990.8493,-33.63
1990.78195,-33.13
1990.736,-33.17
1990.6808,-32.98
1990.62565,-32.98
1990.5705,-33.21
1990.5153,-32.94
1990.46015,-32.95
1990.405,-32.96
1990.34985,-32.78
1990.2947,-32.12
1990.2395,-31.36
