year (AD),d18O (permil)
1,-37.72
2,-39.33
3,-39.07
4,-39.44
5,-35.93
6,-35.93
7,-38.67
8,-38.22
9,-35.92
10,-36.06
11,-36.13
12,-38.21
13,-38.48
14,-37.4
15,-35.63
16,-38.93
17,-35.72
18,-40.21
19,-36.73
20,-35.9
21,-37.74
22,-36.09
23,-38.33
24,-37.24
25,-37.68
26,-40.34
27,-37.5
28,-35.16
29,-38.83
30,-36.92
31,-36.54
32,-36.86
33,-35.59
34,-33.7
35,-35.4
36,-37.48
37,-38.49
38,-35.98
39,-38.07
40,-35.52
41,-36.46
42,-36.23
43,-39.25
44,-37.5
45,-39.35
46,-41.12
47,-37.82
48,-36.38
49,-38.85
50,-37.91
51,-37.58
52,-36.39
53,-34.96
54,-36.5
55,-37.78
56,-40.16
57,-38.28
58,-38.25
59,-37.14
60,-33.83
61,-37.2
62,-36.97
63,-36.93
64,-36.2
65,-38.16
66,-36.68
67,-38.49
68,-37.73
69,-37.34
70,-35.79
71,-36.44
72,-35.99
73,-37.43
74,-36.41
75,-37.2
76,-37.37
77,-38.36
78,-35.93
79,-35.79
80,-39.03
81,-35.62
82,-36.97
83,-37.05
84,-36.3
85,-35.75
86,-35.92
87,-38.8
88,-36.6
89,-36.78
90,-38.32
91,-36.34
92,-40.01
93,-34.81
94,-36.6
95,-34.97
96,-39.35
97,-37.8
98,-38.9
99,-38.05
100,-33.53
101,-37.54
102,-36.3
103,-36.18
104,-36.67
105,-39.78
106,-37.09
107,-39.44
108,-38.08
109,-37.31
110,-35.27
111,-37.51
112,-36.44
113,-39.83
114,-37.08
115,-38.15
116,-37.65
117,-37.49
118,-36.72
119,-36.95
120,-36.37
121,-38.79
122,-38.08
123,-38.08
124,-39.07
125,-39.17
126,-39.69
127,-37.5
128,-35.04
129,-35.06
130,-37.94
131,-36.95
132,-37.43
133,-37.17
134,-36.29
135,-37.76
136,-37.14
137,-39.1
138,-36.08
139,-36.36
140,-38.29
141,-39.63
142,-36.13
143,-34.25
144,-35.91
145,-38.03
146,-38.27
147,-38.75
148,-39.28
149,-34.85
150,-35.37
151,-34.66
152,-34.4
153,-39.31
154,-39.73
155,-36.34
156,-36.05
157,-37.28
158,-38.1
159,-35.56
160,-38.71
161,-37.34
162,-36.89
163,-38.15
164,-40.21
165,-39.63
166,-38.98
167,-42.28
168,-40.8
169,-39.29
170,-39.18
171,-35.19
172,-38.46
173,-37.95
174,-39.77
175,-37
176,-37.05
177,-38.78
178,-35.41
179,-40.7
180,-39
181,-38.42
182,-40.13
183,-37.31
184,-37.18
185,-41.95
186,-38.18
187,-37.05
188,-37.02
189,-35.59
190,-38.29
191,-36.24
192,-38.26
193,-38.14
194,-37.96
195,-38.87
196,-37.65
197,-36.1
198,-37.41
199,-37.51
200,-35.02
201,-39.24
202,-36.35
203,-38.57
204,-37.21
205,-35.24
206,-36.89
207,-37.33
208,-38.06
209,-39
210,-38.18
211,-36.9
212,-39.04
213,-38.93
214,-37.32
215,-37.1
216,-38.68
217,-37.16
218,-38.93
219,-38.63
220,-39.69
221,-39.79
222,-37.16
223,-35.05
224,-37.31
225,-40.2
226,-38.27
227,-37.59
228,-39.28
229,-37.21
230,-38.75
231,-37.23
232,-37.41
233,-36.97
234,-36.65
235,-37.53
236,-36.52
237,-39.97
238,-36.83
239,-38.44
240,-38.99
241,-38.79
242,-37.04
243,-39.18
244,-37.54
245,-38.33
246,-35.6
247,-36.03
248,-36.68
249,-39.34
250,-38.28
251,-40
252,-37.21
253,-34.15
254,-38.42
255,-37.27
256,-37.38
257,-39.76
258,-40.67
259,-37.53
260,-35.88
261,-34.24
262,-36.3
263,-36.83
264,-39.65
265,-38.6
266,-40
267,-35.49
268,-36.52
269,-39.18
270,-38.16
271,-35.66
272,-37.36
273,-36.92
274,-39.07
275,-36.06
276,-36.13
277,-38.56
278,-38.95
279,-37.17
280,-35.32
281,-34.47
282,-36.07
283,-36.53
284,-35.51
285,-39.09
286,-37.33
287,-37.73
288,-38.3
289,-40.34
290,-37.44
291,-39.5
292,-37.03
293,-38.99
294,-38.88
295,-37.58
296,-38.13
297,-40.39
298,-36.1
299,-37.01
300,-36.47
301,-34.78
302,-37.38
303,-34.19
304,-37.98
305,-37.12
306,-39.66
307,-36.81
308,-37.47
309,-38.39
310,-34.97
311,-39.2
312,-37.62
313,-38.61
314,-38.18
315,-38.06
316,-37.29
317,-38.25
318,-40
319,-41.05
320,-37.5
321,-38.68
322,-39.9
323,-37.74
324,-35.16
325,-37.97
326,-36.64
327,-38.32
328,-39.16
329,-35.08
330,-38.75
331,-37.55
332,-36.14
333,-35.78
334,-36.47
335,-40.05
336,-36.74
337,-40.65
338,-35.6
339,-35.8
340,-37.11
341,-37.39
342,-38.74
343,-38.32
344,-36.86
345,-39.12
346,-39.35
347,-37.83
348,-37.33
349,-36.37
350,-34.73
351,-38.04
352,-39.8
353,-36.91
354,-39.81
355,-36.51
356,-38.27
357,-36.94
358,-36.31
359,-40.81
360,-37.66
361,-37.84
362,-37.01
363,-36.97
364,-38.11
365,-37.21
366,-36.82
367,-36.47
368,-37.87
369,-37.23
370,-36.33
371,-38.06
372,-39.79
373,-35.99
374,-37.14
375,-37.07
376,-38.98
377,-37.58
378,-36.73
379,-38.92
380,-36.82
381,-36.5
382,-36.9
383,-38.48
384,-35.54
385,-34.49
386,-38.13
387,-39.14
388,-40.14
389,-37.64
390,-35.78
391,-38.89
392,-40.5
393,-39.61
394,-38.3
395,-38.51
396,-39.8
397,-36.88
398,-37.1
399,-39.14
400,-36.6
401,-34.62
402,-37.36
403,-36.3
404,-36.92
405,-36.79
406,-36.06
407,-36
408,-35.51
409,-38.34
410,-37.64
411,-36.67
412,-35.33
413,-37.93
414,-38.12
415,-37.67
416,-38.48
417,-37.12
418,-36.38
419,-37.25
420,-37.17
421,-36.85
422,-34.7
423,-33.19
424,-38.82
425,-36.63
426,-38.45
427,-36.78
428,-34.98
429,-36.58
430,-38.09
431,-37.93
432,-37.61
433,-38.55
434,-38.88
435,-37.29
436,-36.54
437,-34.86
438,-38.54
439,-36.42
440,-37.39
441,-36.94
442,-38.24
443,-38.57
444,-34.58
445,-37.73
446,-37.88
447,-38.75
448,-38.26
449,-36.43
450,-35.78
451,-34.12
452,-37.95
453,-39.61
454,-39.59
455,-34.11
456,-37.53
457,-42.63
458,-41.36
459,-39.67
460,-36.42
461,-37.87
462,-39.96
463,-37.82
464,-36.76
465,-35.65
466,-36.71
467,-38.35
468,-38.36
469,-39.78
470,-35.76
471,-35.75
472,-37.81
473,-39.58
474,-40
475,-39.71
476,-38.91
477,-36.78
478,-40.19
479,-36.77
480,-39.92
481,-41.12
482,-39.04
483,-38.03
484,-36.66
485,-38.61
486,-40.87
487,-38.17
488,-37.39
489,-37.47
490,-40.31
491,-36.09
492,-39.98
493,-36.57
494,-37.07
495,-37.11
496,-37.88
497,-36.2
498,-37.15
499,-37.45
500,-40.18
501,-38.05
502,-36.66
503,-39.06
504,-38.37
